INSERT INTO product_incomes (id, product_id, period_type, total_units_sold, product_specific_income, record_date) VALUES
(35583, 191, 'weekly', 179, 5098.23, '2023-09-01'),
(35584, 191, 'weekly', 137, 6009.11, '2023-09-08'),
(35585, 191, 'weekly', 291, 14060.78, '2023-09-15'),
(35586, 191, 'weekly', 272, 7216.43, '2022-03-01'),
(35587, 191, 'weekly', 176, 5436.89, '2022-03-08'),
(35588, 191, 'weekly', 156, 5017.37, '2022-03-15'),
(35589, 191, 'weekly', 141, 1091.17, '2022-09-01'),
(35590, 191, 'weekly', 286, 8825.64, '2022-09-08'),
(35591, 191, 'weekly', 261, 12433.32, '2022-09-15'),
(35592, 191, 'daily', 36, 298.67, '2024-03-01'),
(35593, 191, 'daily', 41, 366.83, '2024-03-02'),
(35594, 191, 'daily', 39, 211.62, '2024-03-03'),
(35595, 191, 'daily', 35, 85.85, '2024-03-04'),
(35596, 191, 'daily', 22, 164.87, '2024-03-05'),
(35597, 191, 'daily', 21, 171.39, '2024-03-06'),
(35598, 191, 'daily', 49, 187.51, '2024-03-07'),
(35599, 191, 'daily', 24, 27.72, '2024-03-08'),
(35600, 191, 'daily', 30, 191.58, '2024-03-09'),
(35601, 191, 'daily', 36, 329.17, '2024-03-10'),
(35602, 191, 'daily', 27, 159.38, '2024-03-11'),
(35603, 191, 'daily', 28, 152.06, '2024-03-12'),
(35604, 191, 'daily', 43, 130.77, '2024-03-13'),
(35605, 191, 'daily', 41, 318.09, '2024-03-14'),
(35606, 191, 'daily', 18, 151.46, '2024-03-15'),
(35607, 191, 'daily', 43, 326.68, '2024-03-16'),
(35608, 191, 'daily', 31, 216.12, '2024-03-17'),
(35609, 191, 'daily', 22, 120.08, '2024-03-18'),
(35610, 191, 'daily', 24, 46.0, '2024-03-19'),
(35611, 191, 'daily', 14, 52.1, '2024-03-20'),
(35612, 191, 'daily', 13, 95.66, '2024-03-21'),
(35613, 191, 'daily', 18, 85.18, '2024-09-01'),
(35614, 191, 'daily', 15, 108.46, '2024-09-02'),
(35615, 191, 'daily', 49, 355.86, '2024-09-03'),
(35616, 191, 'daily', 46, 430.79, '2024-09-04'),
(35617, 191, 'daily', 46, 219.06, '2024-09-05'),
(35618, 191, 'daily', 46, 96.46, '2024-09-06'),
(35619, 191, 'daily', 47, 65.08, '2024-09-07'),
(35620, 191, 'daily', 39, 362.36, '2024-09-08'),
(35621, 191, 'daily', 12, 108.03, '2024-09-09'),
(35622, 191, 'daily', 12, 50.13, '2024-09-10'),
(35623, 191, 'daily', 47, 168.11, '2024-09-11'),
(35624, 191, 'daily', 49, 465.77, '2024-09-12'),
(35625, 191, 'daily', 18, 156.5, '2024-09-13'),
(35626, 191, 'daily', 32, 297.89, '2024-09-14'),
(35627, 191, 'daily', 28, 279.5, '2024-09-15'),
(35628, 191, 'daily', 42, 301.68, '2024-09-16'),
(35629, 191, 'daily', 12, 16.13, '2024-09-17'),
(35630, 191, 'daily', 38, 368.49, '2024-09-18'),
(35631, 191, 'daily', 12, 56.51, '2024-09-19'),
(35632, 191, 'daily', 18, 77.14, '2024-09-20'),
(35633, 191, 'daily', 34, 159.26, '2024-09-21'),
(35634, 191, 'daily', 48, 342.13, '2023-03-01'),
(35635, 191, 'daily', 29, 269.38, '2023-03-02'),
(35636, 191, 'daily', 11, 75.21, '2023-03-03'),
(35637, 191, 'daily', 33, 226.54, '2023-03-04'),
(35638, 191, 'daily', 32, 192.53, '2023-03-05'),
(35639, 191, 'daily', 21, 29.98, '2023-03-06'),
(35640, 191, 'daily', 49, 58.43, '2023-03-07'),
(35641, 191, 'daily', 17, 47.2, '2023-03-08'),
(35642, 191, 'daily', 37, 137.67, '2023-03-09'),
(35643, 191, 'daily', 35, 296.92, '2023-03-10'),
(35644, 191, 'daily', 25, 77.79, '2023-03-11'),
(35645, 191, 'daily', 42, 197.63, '2023-03-12'),
(35646, 191, 'daily', 50, 186.69, '2023-03-13'),
(35647, 191, 'daily', 22, 154.0, '2023-03-14'),
(35648, 191, 'daily', 41, 157.56, '2023-03-15'),
(35649, 191, 'daily', 31, 151.74, '2023-03-16'),
(35650, 191, 'daily', 19, 185.41, '2023-03-17'),
(35651, 191, 'daily', 46, 228.92, '2023-03-18'),
(35652, 191, 'daily', 30, 87.33, '2023-03-19'),
(35653, 191, 'daily', 50, 331.53, '2023-03-20'),
(35654, 191, 'daily', 47, 411.04, '2023-03-21'),
(35655, 191, 'daily', 38, 212.89, '2023-09-01'),
(35656, 191, 'daily', 49, 248.89, '2023-09-02'),
(35657, 191, 'daily', 26, 146.0, '2023-09-03'),
(35658, 191, 'daily', 29, 81.92, '2023-09-04'),
(35659, 191, 'daily', 33, 163.55, '2023-09-05'),
(35660, 191, 'daily', 18, 152.58, '2023-09-06'),
(35661, 191, 'daily', 13, 18.67, '2023-09-07'),
(35662, 191, 'daily', 40, 155.31, '2023-09-08'),
(35663, 191, 'daily', 20, 121.25, '2023-09-09'),
(35664, 191, 'daily', 25, 27.34, '2023-09-10'),
(35665, 191, 'daily', 23, 181.19, '2023-09-11'),
(35666, 191, 'daily', 19, 102.56, '2023-09-12'),
(35667, 191, 'daily', 32, 264.08, '2023-09-13'),
(35668, 191, 'daily', 34, 250.6, '2023-09-14'),
(35669, 191, 'daily', 11, 53.41, '2023-09-15'),
(35670, 191, 'daily', 24, 96.82, '2023-09-16'),
(35671, 191, 'daily', 30, 259.46, '2023-09-17'),
(35672, 191, 'daily', 22, 122.38, '2023-09-18'),
(35673, 191, 'daily', 24, 68.63, '2023-09-19'),
(35674, 191, 'daily', 13, 58.11, '2023-09-20'),
(35675, 191, 'daily', 30, 137.36, '2023-09-21'),
(35676, 191, 'daily', 33, 247.25, '2022-03-01'),
(35677, 191, 'daily', 46, 299.84, '2022-03-02'),
(35678, 191, 'daily', 33, 240.43, '2022-03-03'),
(35679, 191, 'daily', 34, 76.42, '2022-03-04'),
(35680, 191, 'daily', 16, 80.47, '2022-03-05'),
(35681, 191, 'daily', 42, 248.85, '2022-03-06'),
(35682, 191, 'daily', 44, 427.63, '2022-03-07'),
(35683, 191, 'daily', 17, 93.44, '2022-03-08'),
(35684, 191, 'daily', 18, 174.12, '2022-03-09'),
(35685, 191, 'daily', 37, 92.34, '2022-03-10'),
(35686, 191, 'daily', 33, 181.83, '2022-03-11'),
(35687, 191, 'daily', 11, 44.64, '2022-03-12'),
(35688, 191, 'daily', 50, 457.83, '2022-03-13'),
(35689, 191, 'daily', 41, 197.59, '2022-03-14'),
(35690, 191, 'daily', 10, 42.98, '2022-03-15'),
(35691, 191, 'daily', 28, 83.21, '2022-03-16'),
(35692, 191, 'daily', 49, 226.76, '2022-03-17'),
(35693, 191, 'daily', 29, 268.79, '2022-03-18'),
(35694, 191, 'daily', 43, 413.24, '2022-03-19'),
(35695, 191, 'daily', 32, 85.99, '2022-03-20'),
(35696, 191, 'daily', 49, 144.75, '2022-03-21'),
(35697, 191, 'daily', 33, 266.14, '2022-09-01'),
(35698, 191, 'daily', 33, 196.83, '2022-09-02'),
(35699, 191, 'daily', 30, 214.05, '2022-09-03'),
(35700, 191, 'daily', 45, 96.67, '2022-09-04'),
(35701, 191, 'daily', 34, 288.54, '2022-09-05'),
(35702, 191, 'daily', 39, 157.65, '2022-09-06'),
(35703, 191, 'daily', 44, 118.91, '2022-09-07'),
(35704, 191, 'daily', 26, 60.09, '2022-09-08'),
(35705, 191, 'daily', 32, 36.07, '2022-09-09'),
(35706, 191, 'daily', 17, 35.6, '2022-09-10'),
(35707, 191, 'daily', 46, 124.23, '2022-09-11'),
(35708, 191, 'daily', 49, 425.3, '2022-09-12'),
(35709, 191, 'daily', 28, 31.37, '2022-09-13'),
(35710, 191, 'daily', 32, 52.77, '2022-09-14'),
(35711, 191, 'daily', 19, 47.51, '2022-09-15'),
(35712, 191, 'daily', 16, 38.02, '2022-09-16'),
(35713, 191, 'daily', 40, 347.8, '2022-09-17'),
(35714, 191, 'daily', 30, 130.03, '2022-09-18'),
(35715, 191, 'daily', 21, 160.19, '2022-09-19'),
(35716, 191, 'daily', 45, 256.17, '2022-09-20'),
(35717, 191, 'daily', 29, 29.9, '2022-09-21'),
(35718, 192, 'yearly', 8895, 492966.43, '2024-12-31'),
(35719, 192, 'yearly', 9406, 613088.5, '2023-12-31'),
(35720, 192, 'yearly', 6335, 568784.6, '2022-12-31'),
(35721, 192, 'yearly', 9256, 559096.93, '2021-12-31'),
(35722, 192, 'yearly', 5211, 366465.08, '2020-12-31'),
(35723, 192, 'yearly', 7286, 476030.93, '2019-12-31'),
(35724, 192, 'yearly', 8607, 368692.62, '2018-12-31'),
(35725, 192, 'monthly', 548, 31912.4, '2024-01-01'),
(35726, 192, 'monthly', 732, 53036.72, '2024-02-01'),
(35727, 192, 'monthly', 770, 61546.36, '2024-03-01'),
(35728, 192, 'monthly', 778, 14648.75, '2024-04-01'),
(35729, 192, 'monthly', 498, 8023.31, '2024-05-01'),
(35730, 192, 'monthly', 713, 50109.01, '2024-06-01'),
(35731, 192, 'monthly', 505, 22178.87, '2024-07-01'),
(35732, 192, 'monthly', 468, 20955.26, '2024-08-01'),
(35733, 192, 'monthly', 559, 21897.33, '2024-09-01'),
(35734, 192, 'monthly', 693, 46591.88, '2024-10-01'),
(35735, 192, 'monthly', 493, 17525.74, '2024-11-01'),
(35736, 192, 'monthly', 612, 40303.28, '2024-12-01'),
(35737, 192, 'monthly', 466, 36143.04, '2023-01-01'),
(35738, 192, 'monthly', 430, 20672.41, '2023-02-01'),
(35739, 192, 'monthly', 490, 28234.32, '2023-03-01'),
(35740, 192, 'monthly', 560, 19041.31, '2023-04-01'),
(35741, 192, 'monthly', 693, 17922.48, '2023-05-01'),
(35742, 192, 'monthly', 531, 20093.36, '2023-06-01'),
(35743, 192, 'monthly', 537, 10794.59, '2023-07-01'),
(35744, 192, 'monthly', 430, 32617.4, '2023-08-01'),
(35745, 192, 'monthly', 474, 18864.48, '2023-09-01'),
(35746, 192, 'monthly', 603, 39426.48, '2023-10-01'),
(35747, 192, 'monthly', 490, 11297.64, '2023-11-01'),
(35748, 192, 'monthly', 640, 40580.36, '2023-12-01'),
(35749, 192, 'monthly', 653, 23132.58, '2022-01-01'),
(35750, 192, 'monthly', 739, 52743.35, '2022-02-01'),
(35751, 192, 'monthly', 430, 6627.57, '2022-03-01'),
(35752, 192, 'monthly', 429, 26763.49, '2022-04-01'),
(35753, 192, 'monthly', 439, 7734.9, '2022-05-01'),
(35754, 192, 'monthly', 428, 23904.91, '2022-06-01'),
(35755, 192, 'monthly', 416, 9707.88, '2022-07-01'),
(35756, 192, 'monthly', 441, 33246.31, '2022-08-01'),
(35757, 192, 'monthly', 469, 30352.22, '2022-09-01'),
(35758, 192, 'monthly', 754, 41819.54, '2022-10-01'),
(35759, 192, 'monthly', 442, 30657.12, '2022-11-01'),
(35760, 192, 'monthly', 649, 17138.88, '2022-12-01'),
(35761, 192, 'weekly', 219, 8010.53, '2024-03-01'),
(35762, 192, 'weekly', 254, 7047.81, '2024-03-08'),
(35763, 192, 'weekly', 191, 9254.85, '2024-03-15'),
(35764, 192, 'weekly', 256, 2106.04, '2024-09-01'),
(35765, 192, 'weekly', 299, 9813.32, '2024-09-08'),
(35766, 192, 'weekly', 177, 4502.38, '2024-09-15'),
(35767, 192, 'weekly', 208, 2669.42, '2023-03-01'),
(35768, 192, 'weekly', 176, 4629.83, '2023-03-08'),
(35769, 192, 'weekly', 283, 10862.83, '2023-03-15'),
(35770, 192, 'weekly', 239, 9831.41, '2023-09-01'),
(35771, 192, 'weekly', 277, 11288.42, '2023-09-08'),
(35772, 192, 'weekly', 144, 2013.44, '2023-09-15'),
(35773, 192, 'weekly', 217, 6679.97, '2022-03-01'),
(35774, 192, 'weekly', 269, 6220.0, '2022-03-08'),
(35775, 192, 'weekly', 218, 4004.72, '2022-03-15'),
(35776, 192, 'weekly', 143, 3485.96, '2022-09-01'),
(35777, 192, 'weekly', 246, 7987.88, '2022-09-08'),
(35778, 192, 'weekly', 102, 1513.56, '2022-09-15'),
(35779, 192, 'daily', 39, 97.29, '2024-03-01'),
(35780, 192, 'daily', 28, 175.65, '2024-03-02'),
(35781, 192, 'daily', 32, 192.23, '2024-03-03'),
(35782, 192, 'daily', 39, 129.78, '2024-03-04'),
(35783, 192, 'daily', 14, 94.11, '2024-03-05'),
(35784, 192, 'daily', 36, 320.87, '2024-03-06'),
(35785, 192, 'daily', 13, 54.18, '2024-03-07'),
(35786, 192, 'daily', 25, 241.29, '2024-03-08'),
(35787, 192, 'daily', 27, 140.35, '2024-03-09'),
(35788, 192, 'daily', 35, 241.24, '2024-03-10'),
(35789, 192, 'daily', 13, 90.31, '2024-03-11'),
(35790, 192, 'daily', 35, 252.03, '2024-03-12'),
(35791, 192, 'daily', 40, 107.42, '2024-03-13'),
(35792, 192, 'daily', 32, 201.41, '2024-03-14'),
(35793, 192, 'daily', 45, 53.8, '2024-03-15'),
(35794, 192, 'daily', 11, 11.06, '2024-03-16'),
(35795, 192, 'daily', 47, 123.94, '2024-03-17'),
(35796, 192, 'daily', 23, 194.33, '2024-03-18'),
(35797, 192, 'daily', 12, 114.77, '2024-03-19'),
(35798, 192, 'daily', 39, 191.88, '2024-03-20'),
(35799, 192, 'daily', 41, 87.21, '2024-03-21'),
(35800, 192, 'daily', 19, 54.34, '2024-09-01'),
(35801, 192, 'daily', 24, 86.58, '2024-09-02'),
(35802, 192, 'daily', 22, 141.66, '2024-09-03'),
(35803, 192, 'daily', 21, 105.68, '2024-09-04'),
(35804, 192, 'daily', 43, 133.67, '2024-09-05'),
(35805, 192, 'daily', 21, 151.81, '2024-09-06'),
(35806, 192, 'daily', 10, 52.85, '2024-09-07'),
(35807, 192, 'daily', 29, 233.7, '2024-09-08'),
(35808, 192, 'daily', 38, 317.5, '2024-09-09'),
(35809, 192, 'daily', 32, 260.54, '2024-09-10'),
(35810, 192, 'daily', 14, 127.73, '2024-09-11'),
(35811, 192, 'daily', 26, 131.06, '2024-09-12'),
(35812, 192, 'daily', 32, 286.94, '2024-09-13'),
(35813, 192, 'daily', 37, 349.07, '2024-09-14'),
(35814, 192, 'daily', 43, 374.9, '2024-09-15'),
(35815, 192, 'daily', 20, 177.89, '2024-09-16'),
(35816, 192, 'daily', 21, 96.57, '2024-09-17'),
(35817, 192, 'daily', 27, 145.36, '2024-09-18'),
(35818, 192, 'daily', 14, 90.32, '2024-09-19'),
(35819, 192, 'daily', 25, 236.01, '2024-09-20'),
(35820, 192, 'daily', 20, 42.55, '2024-09-21'),
(35821, 192, 'daily', 34, 288.48, '2023-03-01'),
(35822, 192, 'daily', 19, 64.75, '2023-03-02'),
(35823, 192, 'daily', 27, 263.19, '2023-03-03'),
(35824, 192, 'daily', 40, 83.02, '2023-03-04'),
(35825, 192, 'daily', 41, 137.77, '2023-03-05'),
(35826, 192, 'daily', 16, 109.63, '2023-03-06'),
(35827, 192, 'daily', 32, 244.81, '2023-03-07'),
(35828, 192, 'daily', 40, 93.49, '2023-03-08'),
(35829, 192, 'daily', 49, 428.87, '2023-03-09'),
(35830, 192, 'daily', 21, 106.91, '2023-03-10'),
(35831, 192, 'daily', 49, 361.33, '2023-03-11'),
(35832, 192, 'daily', 22, 210.09, '2023-03-12'),
(35833, 192, 'daily', 44, 368.18, '2023-03-13'),
(35834, 192, 'daily', 49, 468.45, '2023-03-14'),
(35835, 192, 'daily', 29, 287.81, '2023-03-15'),
(35836, 192, 'daily', 16, 82.38, '2023-03-16'),
(35837, 192, 'daily', 42, 215.99, '2023-03-17'),
(35838, 192, 'daily', 36, 329.84, '2023-03-18'),
(35839, 192, 'daily', 13, 84.41, '2023-03-19'),
(35840, 192, 'daily', 11, 87.96, '2023-03-20'),
(35841, 192, 'daily', 24, 211.97, '2023-03-21'),
(35842, 192, 'daily', 27, 172.81, '2023-09-01'),
(35843, 192, 'daily', 34, 322.59, '2023-09-02'),
(35844, 192, 'daily', 49, 126.38, '2023-09-03'),
(35845, 192, 'daily', 43, 59.34, '2023-09-04'),
(35846, 192, 'daily', 30, 121.35, '2023-09-05'),
(35847, 192, 'daily', 48, 398.47, '2023-09-06'),
(35848, 192, 'daily', 23, 185.4, '2023-09-07'),
(35849, 192, 'daily', 43, 151.74, '2023-09-08'),
(35850, 192, 'daily', 40, 84.78, '2023-09-09'),
(35851, 192, 'daily', 47, 245.3, '2023-09-10'),
(35852, 192, 'daily', 49, 192.28, '2023-09-11'),
(35853, 192, 'daily', 10, 33.3, '2023-09-12'),
(35854, 192, 'daily', 39, 42.68, '2023-09-13'),
(35855, 192, 'daily', 12, 17.1, '2023-09-14'),
(35856, 192, 'daily', 17, 42.76, '2023-09-15'),
(35857, 192, 'daily', 36, 224.62, '2023-09-16'),
(35858, 192, 'daily', 33, 221.53, '2023-09-17'),
(35859, 192, 'daily', 46, 378.11, '2023-09-18'),
(35860, 192, 'daily', 42, 353.55, '2023-09-19'),
(35861, 192, 'daily', 27, 154.57, '2023-09-20'),
(35862, 192, 'daily', 47, 350.85, '2023-09-21'),
(35863, 192, 'daily', 19, 88.42, '2022-03-01'),
(35864, 192, 'daily', 25, 240.13, '2022-03-02'),
(35865, 192, 'daily', 37, 270.14, '2022-03-03'),
(35866, 192, 'daily', 41, 371.84, '2022-03-04'),
(35867, 192, 'daily', 13, 124.9, '2022-03-05'),
(35868, 192, 'daily', 39, 140.78, '2022-03-06'),
(35869, 192, 'daily', 18, 157.34, '2022-03-07'),
(35870, 192, 'daily', 12, 89.51, '2022-03-08'),
(35871, 192, 'daily', 44, 214.65, '2022-03-09'),
(35872, 192, 'daily', 22, 171.28, '2022-03-10'),
(35873, 192, 'daily', 46, 129.63, '2022-03-11'),
(35874, 192, 'daily', 40, 77.0, '2022-03-12'),
(35875, 192, 'daily', 20, 114.65, '2022-03-13'),
(35876, 192, 'daily', 37, 138.4, '2022-03-14'),
(35877, 192, 'daily', 27, 233.74, '2022-03-15'),
(35878, 192, 'daily', 14, 65.15, '2022-03-16'),
(35879, 192, 'daily', 43, 329.94, '2022-03-17'),
(35880, 192, 'daily', 35, 129.4, '2022-03-18'),
(35881, 192, 'daily', 33, 316.13, '2022-03-19'),
(35882, 192, 'daily', 45, 108.52, '2022-03-20'),
(35883, 192, 'daily', 26, 98.21, '2022-03-21'),
(35884, 192, 'daily', 34, 131.05, '2022-09-01'),
(35885, 192, 'daily', 11, 90.43, '2022-09-02'),
(35886, 192, 'daily', 45, 268.46, '2022-09-03'),
(35887, 192, 'daily', 45, 192.57, '2022-09-04'),
(35888, 192, 'daily', 40, 357.07, '2022-09-05'),
(35889, 192, 'daily', 17, 68.83, '2022-09-06'),
(35890, 192, 'daily', 29, 163.97, '2022-09-07'),
(35891, 192, 'daily', 41, 287.61, '2022-09-08'),
(35892, 192, 'daily', 10, 57.83, '2022-09-09'),
(35893, 192, 'daily', 50, 174.09, '2022-09-10'),
(35894, 192, 'daily', 47, 75.2, '2022-09-11'),
(35895, 192, 'daily', 37, 224.7, '2022-09-12'),
(35896, 192, 'daily', 18, 124.16, '2022-09-13'),
(35897, 192, 'daily', 11, 68.54, '2022-09-14'),
(35898, 192, 'daily', 18, 45.8, '2022-09-15'),
(35899, 192, 'daily', 26, 173.8, '2022-09-16'),
(35900, 192, 'daily', 47, 469.63, '2022-09-17'),
(35901, 192, 'daily', 28, 71.41, '2022-09-18'),
(35902, 192, 'daily', 10, 18.04, '2022-09-19'),
(35903, 192, 'daily', 45, 389.17, '2022-09-20'),
(35904, 192, 'daily', 29, 212.24, '2022-09-21'),
(35905, 193, 'yearly', 5560, 196067.88, '2024-12-31'),
(35906, 193, 'yearly', 5861, 491442.76, '2023-12-31'),
(35907, 193, 'yearly', 8420, 679755.95, '2022-12-31'),
(35908, 193, 'yearly', 7714, 475527.11, '2021-12-31'),
(35909, 193, 'yearly', 5078, 197512.55, '2020-12-31'),
(35910, 193, 'yearly', 5734, 145694.86, '2019-12-31'),
(35911, 193, 'yearly', 9113, 210649.11, '2018-12-31'),
(35912, 193, 'monthly', 436, 10200.01, '2024-01-01'),
(35913, 193, 'monthly', 526, 24072.22, '2024-02-01'),
(35914, 193, 'monthly', 724, 30827.59, '2024-03-01'),
(35915, 193, 'monthly', 665, 11596.45, '2024-04-01'),
(35916, 193, 'monthly', 710, 25114.99, '2024-05-01'),
(35917, 193, 'monthly', 762, 13350.38, '2024-06-01'),
(35918, 193, 'monthly', 733, 53948.3, '2024-07-01'),
(35919, 193, 'monthly', 621, 20280.85, '2024-08-01'),
(35920, 193, 'monthly', 694, 19454.05, '2024-09-01'),
(35921, 193, 'monthly', 579, 21353.59, '2024-10-01'),
(35922, 193, 'monthly', 522, 28224.23, '2024-11-01'),
(35923, 193, 'monthly', 650, 41435.48, '2024-12-01'),
(35924, 193, 'monthly', 613, 46111.76, '2023-01-01'),
(35925, 193, 'monthly', 620, 32138.39, '2023-02-01'),
(35926, 193, 'monthly', 484, 16268.37, '2023-03-01'),
(35927, 193, 'monthly', 674, 43739.71, '2023-04-01'),
(35928, 193, 'monthly', 611, 31657.12, '2023-05-01'),
(35929, 193, 'monthly', 762, 42387.25, '2023-06-01'),
(35930, 193, 'monthly', 428, 8951.59, '2023-07-01'),
(35931, 193, 'monthly', 477, 26410.26, '2023-08-01'),
(35932, 193, 'monthly', 418, 32467.75, '2023-09-01'),
(35933, 193, 'monthly', 644, 27164.62, '2023-10-01'),
(35934, 193, 'monthly', 502, 30318.03, '2023-11-01'),
(35935, 193, 'monthly', 794, 15080.23, '2023-12-01'),
(35936, 193, 'monthly', 713, 21717.92, '2022-01-01'),
(35937, 193, 'monthly', 583, 19617.69, '2022-02-01'),
(35938, 193, 'monthly', 549, 36340.51, '2022-03-01'),
(35939, 193, 'monthly', 785, 30670.45, '2022-04-01'),
(35940, 193, 'monthly', 638, 40792.63, '2022-05-01'),
(35941, 193, 'monthly', 570, 44596.77, '2022-06-01'),
(35942, 193, 'monthly', 550, 28514.5, '2022-07-01'),
(35943, 193, 'monthly', 431, 26804.4, '2022-08-01'),
(35944, 193, 'monthly', 534, 42411.66, '2022-09-01'),
(35945, 193, 'monthly', 462, 25909.96, '2022-10-01'),
(35946, 193, 'monthly', 591, 13511.27, '2022-11-01'),
(35947, 193, 'monthly', 759, 49198.25, '2022-12-01'),
(35948, 193, 'weekly', 122, 3561.86, '2024-03-01'),
(35949, 193, 'weekly', 228, 7135.38, '2024-03-08'),
(35950, 193, 'weekly', 171, 7078.85, '2024-03-15'),
(35951, 193, 'weekly', 281, 4628.83, '2024-09-01'),
(35952, 193, 'weekly', 237, 7944.65, '2024-09-08'),
(35953, 193, 'weekly', 155, 4764.96, '2024-09-15'),
(35954, 193, 'weekly', 204, 5289.19, '2023-03-01'),
(35955, 193, 'weekly', 163, 2243.74, '2023-03-08'),
(35956, 193, 'weekly', 112, 2549.71, '2023-03-15'),
(35957, 193, 'weekly', 291, 2220.81, '2023-09-01'),
(35958, 193, 'weekly', 283, 1590.64, '2023-09-08'),
(35959, 193, 'weekly', 263, 6597.56, '2023-09-15'),
(35960, 193, 'weekly', 213, 8658.28, '2022-03-01'),
(35961, 193, 'weekly', 279, 4538.37, '2022-03-08'),
(35962, 193, 'weekly', 210, 5392.09, '2022-03-15'),
(35963, 193, 'weekly', 174, 4093.59, '2022-09-01'),
(35964, 193, 'weekly', 276, 11726.19, '2022-09-08'),
(35965, 193, 'weekly', 186, 6468.97, '2022-09-15'),
(35966, 193, 'daily', 31, 172.23, '2024-03-01'),
(35967, 193, 'daily', 31, 298.19, '2024-03-02'),
(35968, 193, 'daily', 20, 36.03, '2024-03-03'),
(35969, 193, 'daily', 21, 113.48, '2024-03-04'),
(35970, 193, 'daily', 49, 237.61, '2024-03-05'),
(35971, 193, 'daily', 47, 263.66, '2024-03-06'),
(35972, 193, 'daily', 39, 367.2, '2024-03-07'),
(35973, 193, 'daily', 24, 70.94, '2024-03-08'),
(35974, 193, 'daily', 46, 173.56, '2024-03-09'),
(35975, 193, 'daily', 20, 117.33, '2024-03-10'),
(35976, 193, 'daily', 32, 112.77, '2024-03-11'),
(35977, 193, 'daily', 36, 94.11, '2024-03-12'),
(35978, 193, 'daily', 17, 142.4, '2024-03-13'),
(35979, 193, 'daily', 43, 126.76, '2024-03-14'),
(35980, 193, 'daily', 20, 56.72, '2024-03-15'),
(35981, 193, 'daily', 24, 98.05, '2024-03-16'),
(35982, 193, 'daily', 11, 47.52, '2024-03-17'),
(35983, 193, 'daily', 39, 262.88, '2024-03-18'),
(35984, 193, 'daily', 23, 152.45, '2024-03-19'),
(35985, 193, 'daily', 22, 163.92, '2024-03-20'),
(35986, 193, 'daily', 24, 37.07, '2024-03-21'),
(35987, 193, 'daily', 48, 276.67, '2024-09-01'),
(35988, 193, 'daily', 20, 191.58, '2024-09-02'),
(35989, 193, 'daily', 31, 32.59, '2024-09-03'),
(35990, 193, 'daily', 23, 165.8, '2024-09-04'),
(35991, 193, 'daily', 50, 471.11, '2024-09-05'),
(35992, 193, 'daily', 28, 29.82, '2024-09-06'),
(35993, 193, 'daily', 40, 231.26, '2024-09-07'),
(35994, 193, 'daily', 36, 100.67, '2024-09-08'),
(35995, 193, 'daily', 36, 181.37, '2024-09-09'),
(35996, 193, 'daily', 34, 118.25, '2024-09-10'),
(35997, 193, 'daily', 23, 103.8, '2024-09-11'),
(35998, 193, 'daily', 33, 286.59, '2024-09-12'),
(35999, 193, 'daily', 43, 238.81, '2024-09-13'),
(36000, 193, 'daily', 26, 40.45, '2024-09-14'),
(36001, 193, 'daily', 34, 216.73, '2024-09-15'),
(36002, 193, 'daily', 12, 17.55, '2024-09-16'),
(36003, 193, 'daily', 31, 215.83, '2024-09-17'),
(36004, 193, 'daily', 32, 54.03, '2024-09-18'),
(36005, 193, 'daily', 27, 186.85, '2024-09-19'),
(36006, 193, 'daily', 23, 224.05, '2024-09-20'),
(36007, 193, 'daily', 20, 136.39, '2024-09-21'),
(36008, 193, 'daily', 49, 358.42, '2023-03-01'),
(36009, 193, 'daily', 38, 151.62, '2023-03-02'),
(36010, 193, 'daily', 30, 92.16, '2023-03-03'),
(36011, 193, 'daily', 20, 41.49, '2023-03-04'),
(36012, 193, 'daily', 16, 143.16, '2023-03-05'),
(36013, 193, 'daily', 42, 153.76, '2023-03-06'),
(36014, 193, 'daily', 28, 138.92, '2023-03-07'),
(36015, 193, 'daily', 20, 122.68, '2023-03-08'),
(36016, 193, 'daily', 43, 253.79, '2023-03-09'),
(36017, 193, 'daily', 39, 125.56, '2023-03-10'),
(36018, 193, 'daily', 44, 374.64, '2023-03-11'),
(36019, 193, 'daily', 12, 40.7, '2023-03-12'),
(36020, 193, 'daily', 31, 131.91, '2023-03-13'),
(36021, 193, 'daily', 41, 357.58, '2023-03-14'),
(36022, 193, 'daily', 48, 228.68, '2023-03-15'),
(36023, 193, 'daily', 24, 148.93, '2023-03-16'),
(36024, 193, 'daily', 32, 62.33, '2023-03-17'),
(36025, 193, 'daily', 50, 374.74, '2023-03-18'),
(36026, 193, 'daily', 14, 123.96, '2023-03-19'),
